"","Species","FUSE","FUn","FSp","Order","Superorder","iucn","ext_prob100","iucn_status","ED2","EDGE2","iucn_cat2"
"523","Isurus oxyrinchus",0.684065039944615,0.558418497743361,0.655845500888594,"Lamniformes","Selachii","3",0.67232,"EN",47.6321785669623,32.0240662941401,"AT"
"524","Isurus paucus",0.837683097420793,0.752263068110165,0.795418622429411,"Lamniformes","Selachii","3",0.67232,"EN",47.6321785669623,32.0240662941401,"AT"
"525","Lamiopsis temminckii",0.248185438947275,0.000727521682016316,0.418061309972733,"Carcharhiniformes","Selachii","3",0.67232,"EN",34.1150946617636,22.9362604429969,"AT"
"526","Lamna ditropis",0.00267975233129895,0.79000040743846,0.74332678752251,"Lamniformes","Selachii","0",0.001748844,"LC",41.1930799193183,0.0720402706584203,"NoT"
"527","Lamna nasus",0.10103947734745,0.450995063486021,0.585789283913592,"Lamniformes","Selachii","2",0.1,"VU",39.1054753106403,3.91054753106403,"AT"
"528","Leptocharias smithii",0.0327332693949311,0.000417404246597391,0.332317689106175,"Carcharhiniformes","Selachii","2",0.1,"VU",100.466326780532,10.0466326780532,"AT"
"529","Leucoraja circularis",2.19327449174158e-05,4.51892592530367e-06,2.8103825199792e-05,"Rajiformes","Batoidea","3",0.67232,"EN",9.68547922811743,6.51174139464791,"AT"
"530","Leucoraja compagnoi",0.000362894607943657,3.00057064089095e-06,0.2075400737419,"Rajiformes","Batoidea","0",0.001748844,"LC",14.7410768367786,0.0257798437795393,"NoT"
"531","Leucoraja erinacea",7.73178006730942e-05,6.49032228472217e-06,0.0442060231402668,"Rajiformes","Batoidea","0",0.001748844,"LC",19.1348120601429,0.0334638012625086,"NoT"
"532","Leucoraja fullonica",3.26227106127124e-06,4.51892592530367e-06,2.8103825199807e-05,"Rajiformes","Batoidea","2",0.1,"VU",11.9609522744122,1.19609522744122,"AT"
"533","Leucoraja garmani",9.35297598044538e-06,3.28117549926903e-05,0.00531530344930724,"Rajiformes","Batoidea","0",0.001748844,"LC",24.7320508456099,0.0432524987290398,"NoT"
"534","Leucoraja lentiginosa",1.87659792193517e-05,0.000307072755156545,0.0104235272937199,"Rajiformes","Batoidea","0",0.001748844,"LC",15.3681584333152,0.0268765116671528,"NoT"
"535","Leucoraja leucosticta",1.87819588007272e-05,2.98659696790022e-05,0.00130248621555633,"Rajiformes","Batoidea","1",0.014096969,"NT",17.0072233704566,0.239750300629402,"NoT"
"536","Leucoraja melitensis",0.147756107621853,6.14068178590719e-05,0.159314604321853,"Rajiformes","Batoidea","4",0.999023438,"CR",11.0060214275569,10.9952733652596,"AT"
"537","Leucoraja naevus",2.16785143178509e-06,3.01891440946866e-05,0.00120940322082474,"Rajiformes","Batoidea","0",0.001748844,"LC",7.59150201292419,0.0132763527462904,"NoT"
"538","Leucoraja ocellata",0.000480904122834634,3.70013060177217e-07,0.000715092350339355,"Rajiformes","Batoidea","3",0.67232,"EN",15.0779234438012,10.1371894897364,"AT"
"539","Leucoraja pristispina",0.000379343179982097,4.14957503309704e-05,0.216910452037162,"Rajiformes","Batoidea","0",0.001748844,"LC",14.2100818908266,0.0248512164542808,"NoT"
"540","Leucoraja wallacei",0.026062753741227,0.00387200812499444,0.260080860641023,"Rajiformes","Batoidea","2",0.1,"VU",8.23868615500455,0.823868615500455,"AT"
"541","Leucoraja yucatanensis",3.91148614947441e-05,0.00091565613920996,0.0214508707882344,"Rajiformes","Batoidea","0",0.001748844,"LC",14.465229945807,0.025297430599345,"NoT"
"542","Loxodon macrorhinus",0.00237467492346818,2.96476676096992e-05,0.168623323310713,"Carcharhiniformes","Selachii","1",0.014096969,"NT",47.4628614169849,0.669082486046533,"NoT"
"543","Makararaja chindwinensis",0.306228225786077,0.000811693462727786,0.531817331905967,"Myliobatiformes","Batoidea","3",0.67232,"EN",55.3549001782367,37.2162064878321,"AT"
"544","Malacoraja kreffti",0.000545992188639211,2.96236577771414e-05,0.312257373475196,"Rajiformes","Batoidea","0",0.001748844,"LC",12.3360577208561,0.0215738405287728,"NoT"
"545","Malacoraja obscura",0.000350461075456544,3.57762216357293e-06,0.200427388159125,"Rajiformes","Batoidea","0",0.001748844,"LC",11.0940204254908,0.019401711056997,"NoT"
"546","Malacoraja senta",0.0259681617640126,0.00147575999357462,0.261568359877344,"Rajiformes","Batoidea","2",0.1,"VU",12.1066652283074,1.21066652283074,"AT"
"547","Malacoraja spinacidermis",0.000352900777393953,6.02680158403911e-06,0.201820465715024,"Rajiformes","Batoidea","0",0.001748844,"LC",11.4595342518286,0.020040937719105,"NoT"
"548","Manta alfredi",0.138785091863155,0.514549886487157,0.926546384028251,"Myliobatiformes","Batoidea","2",0.1,"VU",33.3575293526934,3.33575293526934,"AT"
"549","Manta birostris",0.562394282455535,0.141668291947364,0.895793110316535,"Myliobatiformes","Batoidea","3",0.67232,"EN",14.5941864534483,9.81196343638238,"AT"
"550","Megachasma pelagios",0.00209554519408319,0.239078271922392,0.960022622763026,"Lamniformes","Selachii","0",0.001748844,"LC",39.4807417956759,0.069045658404917,"NoT"
"551","Mitsukurina owstoni",0.000424402475464818,0.00901092180054034,0.23371290372423,"Lamniformes","Selachii","0",0.001748844,"LC",127.0743770335,0.222233261828774,"NoT"
"552","Mobula hypostoma",0.556096618711844,0.213507409646374,0.780807516715197,"Myliobatiformes","Batoidea","3",0.67232,"EN",14.6144671058218,9.82559852458611,"AT"
"553","Mobula kuhlii",0.619165719391033,0.256345049637614,0.869118522605292,"Myliobatiformes","Batoidea","3",0.67232,"EN",27.2228658735925,18.3024771841337,"AT"
"554","Mobula mobular",0.537145129297051,0.130984783313346,0.851713195184446,"Myliobatiformes","Batoidea","3",0.67232,"EN",27.9975076516835,18.8232843443799,"AT"
"555","Mobula munkiana",0.151777718339412,0.580922670177388,1,"Myliobatiformes","Batoidea","2",0.1,"VU",41.2851890291572,4.12851890291572,"AT"
"556","Mobula tarapacana",0.53214010999825,0.138464091208472,0.829328497821756,"Myliobatiformes","Batoidea","3",0.67232,"EN",37.7464892888736,25.3777196786955,"AT"
"557","Mobula thurstoni",0.613776310543239,0.239613900794081,0.879159581569716,"Myliobatiformes","Batoidea","3",0.67232,"EN",27.1658931726301,18.2641732978227,"AT"
"558","Mollisquama parini",0.000785379944306901,0.00717364704731084,0.442082396647891,"Squaliformes","Selachii","0",0.001748844,"LC",22.1835688665451,0.0387956013108443,"NoT"
"559","Mustelus albipinnis",0.000308847772265009,8.21638386667696e-05,0.176546183963361,"Carcharhiniformes","Selachii","0",0.001748844,"LC",13.8481623045585,0.0242182755573534,"NoT"
"560","Mustelus antarcticus",0.000330234288670353,5.13562601773573e-05,0.188809852835205,"Carcharhiniformes","Selachii","0",0.001748844,"LC",4.52780884502045,0.00791843133176094,"NoT"
"561","Mustelus asterias",0.00470805752127596,0.00146939627757078,0.3332877075972,"Carcharhiniformes","Selachii","1",0.014096969,"NT",3.43186413902867,0.0483788823800989,"NoT"
"562","Mustelus californicus",0.000579382741874411,0.000645573939603759,0.33074474070992,"Carcharhiniformes","Selachii","0",0.001748844,"LC",23.6663054181356,0.0413886762326739,"NoT"
"563","Mustelus canis",0.00625332779747599,0.0211289756390023,0.423728461458293,"Carcharhiniformes","Selachii","1",0.014096969,"NT",16.5167106389793,0.232835557859662,"NoT"
"564","Mustelus dorsalis",0.032260403288449,0.00603989371808467,0.321629957899292,"Carcharhiniformes","Selachii","2",0.1,"VU",12.7402262640522,1.27402262640522,"AT"
"565","Mustelus fasciatus",0.171715784619896,1.24229604431084e-05,0.187508703051528,"Carcharhiniformes","Selachii","4",0.999023438,"CR",15.5529817048172,15.5377932538975,"AT"
"566","Mustelus griseus",0.199300031246371,0.000137361698693126,0.327872746742405,"Carcharhiniformes","Selachii","3",0.67232,"EN",14.6102333863117,9.82275211028505,"AT"
"567","Mustelus henlei",0.000699201153082448,0.00173191386562573,0.398214303096092,"Carcharhiniformes","Selachii","0",0.001748844,"LC",16.1635555756526,0.0282675371871465,"NoT"
"568","Mustelus higmani",0.206187543854321,0.0178205206048261,0.318945489565995,"Carcharhiniformes","Selachii","3",0.67232,"EN",15.0221605617653,10.099698988886,"AT"
"569","Mustelus lenticulatus",0.00116885259956574,0.482041151443073,0.186549611171565,"Carcharhiniformes","Selachii","0",0.001748844,"LC",4.58328583777264,0.00801545193767365,"NoT"
"570","Mustelus lunulatus",0.000600587987431969,0.00442282881065718,0.339097685040736,"Carcharhiniformes","Selachii","0",0.001748844,"LC",16.8748596048971,0.0295114969708666,"NoT"
"571","Mustelus manazo",0.113116489431726,0.000153513222732053,0.177961100480463,"Carcharhiniformes","Selachii","3",0.67232,"EN",11.5051048447363,7.73511208921308,"AT"
"572","Mustelus mento",0.162719462820644,7.98223692432381e-05,0.176785347005211,"Carcharhiniformes","Selachii","4",0.999023438,"CR",12.4533546842584,12.4411932113012,"AT"
"573","Mustelus minicanis",0.100454443117068,0.00324630033424223,0.153595512343789,"Carcharhiniformes","Selachii","3",0.67232,"EN",14.8676134195985,9.99579385426448,"AT"
"574","Mustelus mosis",0.0025539728108677,9.76692042901691e-05,0.18130540110784,"Carcharhiniformes","Selachii","1",0.014096969,"NT",9.98770664745433,0.140796390990258,"NoT"
"575","Mustelus mustelus",0.118550588168761,2.71834317311681e-05,0.1871776121178,"Carcharhiniformes","Selachii","3",0.67232,"EN",18.8614100444692,12.6809032010975,"AT"
"576","Mustelus norrisi",0.00246632781124394,8.8692262552972e-05,0.175081488909439,"Carcharhiniformes","Selachii","1",0.014096969,"NT",20.8044959152438,0.293280333977819,"NoT"
"577","Mustelus palumbes",0.00095266542320335,0.291468735162849,0.253401739022731,"Carcharhiniformes","Selachii","0",0.001748844,"LC",3.43285390655728,0.00600352595735926,"NoT"
"578","Mustelus punctulatus",0.0320868862965389,0.00032740523758345,0.325734138303464,"Carcharhiniformes","Selachii","2",0.1,"VU",46.3960215952846,4.63960215952846,"AT"
"579","Mustelus ravidus",0.00029594953517139,4.67472607898037e-05,0.16920408835625,"Carcharhiniformes","Selachii","0",0.001748844,"LC",3.40499481971186,0.00595480476048417,"NoT"
"580","Mustelus schmitti",0.158203395041677,0.000109611017030975,0.171443594234462,"Carcharhiniformes","Selachii","4",0.999023438,"CR",17.0512353477172,17.0345837592236,"AT"
"581","Mustelus sinusmexicanus",0.000317098439065901,0.000398668158299583,0.180948838799493,"Carcharhiniformes","Selachii","0",0.001748844,"LC",33.7542910542276,0.0590309893844395,"NoT"
"582","Mustelus stevensi",0.000303108983517061,0.000161606934515744,0.173184237570368,"Carcharhiniformes","Selachii","0",0.001748844,"LC",5.58111889837559,0.00976050629871076,"NoT"
"583","Mustelus walkeri",0.000306853332739738,0.000272147498407445,0.175215358076047,"Carcharhiniformes","Selachii","0",0.001748844,"LC",11.6826189309505,7.85445835965662,"NoT"
"584","Mustelus whitneyi",0.152543483013446,1.452924001981e-05,0.164937274396104,"Carcharhiniformes","Selachii","4",0.999023438,"CR",12.1218413690178,12.1100036393668,"AT"
"585","Mustelus widodoi",0.0170381522085852,0.000124436483654079,0.171714720818966,"Carcharhiniformes","Selachii","2",0.1,"VU",2.723389958304,0.2723389958304,"AT"
"586","Myliobatis californica",7.60113009327254e-05,0.000703088960852915,0.0427622503777881,"Myliobatiformes","Batoidea","0",0.001748844,"LC",30.9211128686062,0.0540762027135848,"NoT"
"587","Myliobatis chilensis",0.05460183756911,0.291005495526143,0.262554267340402,"Myliobatiformes","Batoidea","2",0.1,"VU",20.3583704312213,2.03583704312213,"AT"
"588","Myliobatis freminvillei",0.042847037450639,0.00426239572928357,0.433335136297377,"Myliobatiformes","Batoidea","2",0.1,"VU",16.0176798732193,1.60176798732193,"AT"
"589","Myliobatis goodei",0.0321293863266818,0.000124199781092342,0.326382822504724,"Myliobatiformes","Batoidea","2",0.1,"VU",33.315487174665,3.3315487174665,"AT"
"590","Myliobatis hamlyni",0.00201073020001602,0.00218152147104692,0.140593292271712,"Myliobatiformes","Batoidea","1",0.014096969,"NT",18.9970662464971,0.267801053967816,"NoT"
"591","Myliobatis longirostris",0.0232352321981401,8.550151383548e-05,0.234985220303252,"Myliobatiformes","Batoidea","2",0.1,"VU",15.970638440982,1.5970638440982,"AT"
"592","Myliobatis peruvianus",0.0141665388038033,0.00366253165814021,0.138960171205851,"Myliobatiformes","Batoidea","2",0.1,"VU",19.8477767509447,1.98477767509447,"AT"
"593","Myliobatis ridens",0.35655772486386,0.000252405564093678,0.42846230834797,"Myliobatiformes","Batoidea","4",0.999023438,"CR",17.6877989300105,17.6705256977118,"AT"
"594","Myliobatis tenuicaudatus",0.000957529246090355,0.289245145373351,0.258407604102062,"Myliobatiformes","Batoidea","0",0.001748844,"LC",21.7148026846174,0.037975802386177,"NoT"
"595","Myliobatis tobijei",0.00433332722334575,2.37199542786943e-05,0.0434034737142155,"Myliobatiformes","Batoidea","2",0.1,"VU",29.2121922209981,2.92121922209981,"AT"
"596","Narcine atzi",0.0253719462234991,1.93340219057114e-05,0.256945704631629,"Torpediniformes","Batoidea","2",0.1,"VU",21.6146477169188,2.16146477169188,"AT"
"597","Narcine bancroftii",0.000420005347592253,8.71129584046111e-05,0.240124991844144,"Torpediniformes","Batoidea","0",0.001748844,"LC",17.4071582885223,0.0304424043299325,"NoT"
"598","Narcine brasiliensis",0.000689276791539486,8.17142499364153e-06,0.0489040676501337,"Torpediniformes","Batoidea","1",0.014096969,"NT",18.4706421962476,0.260380070450594,"NoT"
"599","Narcine brevilabiata",0.0258310457119854,2.45022828642073e-05,0.261650440785241,"Torpediniformes","Batoidea","2",0.1,"VU",17.4706101012929,1.74706101012929,"AT"
"600","Narcine entemedor",0.0418704937980799,8.73401323677452e-05,0.427503187979903,"Torpediniformes","Batoidea","2",0.1,"VU",20.7002620777894,2.07002620777894,"AT"
"601","Narcine insolita",0.0253719462234991,1.93340219057114e-05,0.25694570463163,"Torpediniformes","Batoidea","2",0.1,"VU",21.0336084117802,2.10336084117802,"AT"
"602","Narcine lasti",0.000298135236634386,4.35083887472354e-05,0.170457497234635,"Torpediniformes","Batoidea","0",0.001748844,"LC",21.0241940394924,0.036768035600802,"NoT"
"603","Narcine leoparda",0.0261007702590644,1.77829716386937e-05,0.264425530080663,"Torpediniformes","Batoidea","2",0.1,"VU",18.4378428722672,1.84378428722672,"AT"
"604","Narcine lingula",0.0254756174361775,0,0.258028942609787,"Torpediniformes","Batoidea","2",0.1,"VU",16.0347087875708,1.60347087875708,"AT"
"605","Narcine maculata",0.0250025404253009,4.97155010865522e-05,0.253126278711044,"Torpediniformes","Batoidea","2",0.1,"VU",17.2777914218528,1.72777914218528,"AT"
"606","Narcine nelsoni",0.000302346554700995,0.000120516102812396,0.172789247340083,"Torpediniformes","Batoidea","0",0.001748844,"LC",17.219059206511,0.0301134483789514,"NoT"
"607","Narcine oculifera",0.0254756174361775,0,0.258028942609787,"Torpediniformes","Batoidea","2",0.1,"VU",17.4396631601584,1.74396631601584,"AT"
"608","Narcine ornata",0.000481922366283746,0.00051813145521039,0.275114271180669,"Torpediniformes","Batoidea","0",0.001748844,"LC",18.9619038332392,0.0331614117473373,"NoT"
"609","Narcine prodorsalis",0.159972004727807,0,0.258028942609786,"Torpediniformes","Batoidea","3",0.67232,"EN",21.0429669213181,14.1476075205406,"AT"
"610","Narcine rierai",0.0179091029970954,0.000964692151883675,0.179722296507324,"Torpediniformes","Batoidea","2",0.1,"VU",20.1235165631999,2.01235165631999,"AT"
"611","Narcine tasmaniensis",0.000282380133740885,8.64514783404363e-05,0.16140306050074,"Torpediniformes","Batoidea","0",0.001748844,"LC",21.0241940394924,0.036768035600802,"NoT"
"612","Narcine timlei",0.00659737707956954,0.000949953684664792,0.0652357263201756,"Torpediniformes","Batoidea","2",0.1,"VU",17.5327764706234,1.75327764706234,"AT"
"613","Narcine vermiculatus",0.000462363209408888,1.77829716386937e-05,0.264425530080663,"Torpediniformes","Batoidea","0",0.001748844,"LC",15.6989870778123,0.0274550793571096,"NoT"
"614","Narcine westraliensis",0.000465045395319614,3.80185320555204e-05,0.265939687181469,"Torpediniformes","Batoidea","0",0.001748844,"LC",48.1707180728412,0.0842430712773799,"NoT"
"615","Narke capensis",0.000445889627243617,7.91520430411608e-05,0.254940157331276,"Torpediniformes","Batoidea","0",0.001748844,"LC",10.2148333875192,0.0178641500807626,"NoT"
"616","Narke dipterygia",0.0254756174361775,0,0.258028942609787,"Torpediniformes","Batoidea","2",0.1,"VU",9.22331666903564,0.922331666903564,"AT"
"617","Narke japonica",0.0261007702590644,1.77829716386937e-05,0.264425530080663,"Torpediniformes","Batoidea","2",0.1,"VU",9.84034364262145,0.984034364262145,"AT"
"618","Nasolamia velox",0.117012469108074,0.000197747396107766,0.184412204603466,"Carcharhiniformes","Selachii","3",0.67232,"EN",15.0163541289261,10.0957952079596,"AT"
"619","Nebrius ferrugineus",0.0404185600976471,0.321753829812027,0.0878835554877792,"Orectolobiformes","Selachii","2",0.1,"VU",37.9813666256625,3.79813666256625,"AT"
"620","Negaprion acutidens",0.517293873332779,0.292642268377484,0.597481600727236,"Carcharhiniformes","Selachii","3",0.67232,"EN",26.8480940775769,18.0505106102365,"AT"
"621","Negaprion brevirostris",0.0810651952591249,0.206056531934178,0.625471173119213,"Carcharhiniformes","Selachii","2",0.1,"VU",40.6603300324322,4.06603300324322,"AT"
"622","Neoraja africana",0.000610319665309842,3.67922376664539e-05,0.349054326795384,"Rajiformes","Batoidea","0",0.001748844,"LC",11.512651858992,0.020133832127687,"NoT"
"623","Neoraja caerulea",0.00038929843630505,2.74097501283129e-05,0.222619209452696,"Rajiformes","Batoidea","0",0.001748844,"LC",11.3945721882162,0.0199273292039287,"NoT"
"624","Neoraja carolinensis",0.000614308048325801,9.25732993340272e-05,0.351280490678796,"Rajiformes","Batoidea","0",0.001748844,"LC",9.97745225755648,0.0174490075159141,"NoT"
"625","Neoraja iberica",0.000593588713939707,7.15353692677846e-05,0.339446939873191,"Rajiformes","Batoidea","0",0.001748844,"LC",12.7468591968524,0.0222922682252602,"NoT"
"626","Neoraja stehmanni",0.000296257913193219,5.76957188651409e-05,0.169369521354734,"Rajiformes","Batoidea","0",0.001748844,"LC",11.2993121206774,0.019760734206374,"NoT"
"627","Neotrygon annotata",0.000856605799161242,0.000485907198742612,0.060304959798409,"Myliobatiformes","Batoidea","1",0.014096969,"NT",28.238303536966,0.3980744895732,"NoT"
"628","Neotrygon kuhlii",0.000826458670315105,0.000352727287170436,0.0582979085310415,"Myliobatiformes","Batoidea","1",0.014096969,"NT",24.6426231770496,2.46426231770496,"NoT"
"629","Neotrygon leylandi",0.000471175890769668,0.000225241913120273,0.269259472604077,"Myliobatiformes","Batoidea","0",0.001748844,"LC",7.46301250134953,0.0130516446349101,"NoT"
"630","Neotrygon ningalooensis",0.163642054223113,1.77829716386937e-05,0.264425530080663,"Myliobatiformes","Batoidea","3",0.67232,"EN",28.7101527541258,0.404726133360176,"AT"
"631","Neotrygon picta",9.9390558381139e-05,0.000304458419451909,0.0565304823452135,"Myliobatiformes","Batoidea","0",0.001748844,"LC",7.52087858464586,0.0131528433874864,"NoT"
"632","Notoraja alisae",0.000552516826286385,2.65702811586236e-05,0.31599330693184,"Rajiformes","Batoidea","0",0.001748844,"LC",3.98689486713001,0.00697245716701112,"NoT"
"633","Notoraja azurea",0.000540558870064172,0.000142897081630368,0.309035544950353,"Rajiformes","Batoidea","0",0.001748844,"LC",3.99495571235087,0.00698655432781055,"NoT"
"634","Notoraja fijiensis",0.00058031473185195,0.000127328236496404,0.331796512775917,"Rajiformes","Batoidea","0",0.001748844,"LC",3.95592317633496,0.00691829251139434,"NoT"
"635","Notoraja hirticauda",0.00056922002972701,2.05193523591201e-05,0.325555716012558,"Rajiformes","Batoidea","0",0.001748844,"LC",3.72472283426315,0.0065139591803641,"NoT"
"636","Notoraja inusitata",0.000571266403683489,3.68581669086628e-05,0.32671016477044,"Rajiformes","Batoidea","0",0.001748844,"LC",4.81287893012076,0.00841697443966811,"NoT"
"637","Notoraja lira",0.000375912720120723,5.76500473938335e-06,0.214983896949517,"Rajiformes","Batoidea","0",0.001748844,"LC",3.7443656864345,0.00654831146452686,"NoT"
"638","Notoraja longiventralis",0.000374355251532064,1.37366132346947e-05,0.214085017883748,"Rajiformes","Batoidea","0",0.001748844,"LC",4.62786573277054,0.00809341521956137,"NoT"
"639","Notoraja ochroderma",0.000587778199406263,5.88145990404161e-06,0.336188180911781,"Rajiformes","Batoidea","0",0.001748844,"LC",4.24659557165292,0.00742663318591178,"NoT"
"640","Notoraja sapphira",0.000577970969212133,0.000133805505421258,0.330449077463844,"Rajiformes","Batoidea","0",0.001748844,"LC",4.41619286943965,0.00772323240256232,"NoT"
"641","Notoraja sticta",0.000353583289556567,1.42303282009235e-05,0.202202661913557,"Rajiformes","Batoidea","0",0.001748844,"LC",3.69099498302294,0.00645497443008977,"NoT"
"642","Notoraja tobitukai",0.000558627291456082,8.06536199247012e-05,0.319435137350236,"Rajiformes","Batoidea","0",0.001748844,"LC",3.87202495446593,0.00677156760946802,"NoT"
"643","Notorynchus cepedianus",0.0697430446611541,0.201110738347167,0.510940008955537,"Hexanchiformes","Selachii","2",0.1,"VU",78.9893665354124,7.89893665354124,"AT"
"644","Odontaspis ferox",0.0219904291673277,0.00239432647663961,0.219893031882992,"Lamniformes","Selachii","2",0.1,"VU",12.7112741191157,1.27112741191157,"AT"
"645","Odontaspis noronhai",0.000625315379365439,0.0380667662325595,0.319583042537342,"Lamniformes","Selachii","0",0.001748844,"LC",16.8052422343617,0.0293897470501101,"NoT"
"646","Okamejei acutispina",0.00487930471202811,8.17142499364153e-06,0.0489040676501338,"Rajiformes","Batoidea","2",0.1,"VU",14.169707505051,1.4169707505051,"AT"
"647","Okamejei arafurensis",0.000278684974481484,6.14068178590719e-05,0.159314604321853,"Rajiformes","Batoidea","0",0.001748844,"LC",13.1479145947902,0.0229936515516112,"NoT"
"648","Okamejei boesemani",0.00456053263293663,1.32354209606781e-05,0.0456961809842144,"Rajiformes","Batoidea","2",0.1,"VU",7.39937747302936,0.739937747302936,"AT"
"649","Okamejei cairae",0.00516499326692227,2.17614975833363e-05,0.0517616742501035,"Rajiformes","Batoidea","2",0.1,"VU",14.6326061908043,1.46326061908043,"AT"
"650","Okamejei heemstrai",0.000355000004606655,1.53853163120337e-05,0.203011880130236,"Rajiformes","Batoidea","0",0.001748844,"LC",12.2926811628308,0.0214979816955297,"NoT"
"651","Okamejei hollandi",0.00487930471202811,8.17142499364153e-06,0.0489040676501338,"Rajiformes","Batoidea","2",0.1,"VU",25.3774628859425,2.53774628859425,"AT"
"652","Okamejei jensenae",0.000651638300957992,2.03483702270552e-05,0.0462201219336876,"Rajiformes","Batoidea","1",0.014096969,"NT",57.9932208491569,0.817528636520718,"NoT"
"653","Okamejei kenojei",0.000696199732927811,4.77399814150599e-05,0.00691664836064108,"Rajiformes","Batoidea","2",0.1,"VU",7.88391534319519,0.788391534319519,"AT"
"654","Okamejei leptoura",0.000359042087790289,1.04571216148857e-05,0.205328923948774,"Rajiformes","Batoidea","0",0.001748844,"LC",13.2309399943954,0.0231388500235585,"NoT"
"655","Okamejei meerdervoortii",0.00522294189278309,3.29176476133758e-05,0.0523329623949944,"Rajiformes","Batoidea","2",0.1,"VU",24.1458630213322,2.41458630213322,"AT"
"656","Okamejei philipi",0.000757473800013039,0.000178491415798133,0.0535748264363217,"Rajiformes","Batoidea","1",0.014096969,"NT",13.2512832883975,0.186802929726757,"NoT"
"657","Okamejei pita",0.000678951729125401,4.8185768439079e-05,0.0481310936308611,"Rajiformes","Batoidea","1",0.014096969,"NT",12.6114858906859,0.177783725644936,"NoT"
"658","Okamejei powelli",9.31071347494236e-05,3.94178503898576e-05,0.00656564866587431,"Rajiformes","Batoidea","1",0.014096969,"NT",12.5878737091236,0.17745086545343,"NoT"
"659","Okamejei schmidti",0.004640273383973,9.11937766231763e-06,0.0465013994594397,"Rajiformes","Batoidea","2",0.1,"VU",14.3190577205972,1.43190577205972,"AT"
"660","Orectolobus floridus",7.42727140140866e-05,1.57012449581429e-05,0.042455479867652,"Orectolobiformes","Selachii","0",0.001748844,"LC",10.5688390544473,0.0184832507673359,"NoT"
"661","Orectolobus halei",0.000145924349145884,0.0111699491828078,0.0722751880047024,"Orectolobiformes","Selachii","0",0.001748844,"LC",12.2386153649685,0.021403429049333,"NoT"
"662","Orectolobus hutchinsi",7.28992780512361e-05,1.2008953623442e-05,0.0416737753343941,"Orectolobiformes","Selachii","0",0.001748844,"LC",13.0534500029008,0.0228284477168731,"NoT"
"663","Orectolobus japonicus",7.18146911246001e-05,1.16802656228365e-05,0.0410538855565643,"Orectolobiformes","Selachii","0",0.001748844,"LC",10.7061309353864,0.018723352849565,"NoT"
"664","Orectolobus maculatus",0.000617725220916092,0.000679428423445157,0.352648438229077,"Orectolobiformes","Selachii","0",0.001748844,"LC",11.6425106718585,0.0203609349334158,"NoT"
"665","Orectolobus ornatus",7.1826697253292e-05,2.25946296265184e-06,0.041070172708411,"Orectolobiformes","Selachii","0",0.001748844,"LC",21.51387155999,0.0376244051944591,"NoT"
"666","Orectolobus parvimaculatus",7.22588330825041e-05,2.19921157569315e-05,0.0412975544173174,"Orectolobiformes","Selachii","0",0.001748844,"LC",11.3468011450639,0.0198437851017382,"NoT"
"667","Orectolobus reticulatus",0.00220400982278981,0.00524516874790691,0.151262430181119,"Orectolobiformes","Selachii","1",0.014096969,"NT",11.3525630141252,0.16003672888067,"NoT"
"668","Orectolobus wardi",7.19521540923625e-05,8.35328597873582e-07,0.0411433391121128,"Orectolobiformes","Selachii","0",0.001748844,"LC",10.1935654052727,0.0178269556976188,"NoT"
"669","Oxynotus bruniensis",0.000749996587675771,0.00319856758179771,0.0500218168767909,"Squaliformes","Selachii","1",0.014096969,"NT",14.209999214136,0.200317918411699,"NoT"
"670","Oxynotus caribbaeus",0.000337917366760028,3.09849911694186e-05,0.19322493089029,"Squaliformes","Selachii","0",0.001748844,"LC",12.7668774329707,0.0223272769973863,"NoT"
"671","Oxynotus centrina",0.000480904122834412,3.70013060177217e-07,0.000715092350339279,"Squaliformes","Selachii","3",0.67232,"EN",21.2271496786965,14.2714372719812,"AT"
"672","Oxynotus japonicus",0.0199457980636208,7.89135516614735e-06,0.201452396043611,"Squaliformes","Selachii","2",0.1,"VU",14.5073702187832,1.45073702187832,"AT"
"673","Oxynotus paradoxus",0.0301406100532431,0.0143317022254378,0.291245257818927,"Squaliformes","Selachii","2",0.1,"VU",15.0802304924069,1.50802304924069,"AT"
"674","Paragaleus leucolomatus",0.0166383492290445,3.94815846163997e-05,0.167735230611109,"Carcharhiniformes","Selachii","2",0.1,"VU",17.6906798898042,1.76906798898042,"AT"
"675","Paragaleus pectoralis",0.113552661211379,0.00018609392797958,0.17865114651125,"Carcharhiniformes","Selachii","3",0.67232,"EN",15.2947509777765,10.2829669773787,"AT"
"676","Paragaleus randalli",0.0162694196673427,6.84528010053949e-05,0.163955298285565,"Carcharhiniformes","Selachii","2",0.1,"VU",17.6479876049579,1.76479876049579,"AT"
"677","Paragaleus tengi",0.106333163821597,4.28939103357783e-05,0.166825743817003,"Carcharhiniformes","Selachii","3",0.67232,"EN",14.8784982532886,10.003111945651,"AT"
"678","Parascyllium collare",0.000412504472637026,0.000121759362705711,0.235799498620345,"Orectolobiformes","Selachii","0",0.001748844,"LC",14.572755505963,0.0254854760300704,"NoT"
"679","Parascyllium elongatum",0.000707843839117659,9.15774215646312e-06,0.0502210958884345,"Orectolobiformes","Selachii","1",0.014096969,"NT",14.0838792223563,1.40838792223563,"NoT"
"680","Parascyllium ferrugineum",0.000413519239423893,2.7860101526505e-05,0.236473926302124,"Orectolobiformes","Selachii","0",0.001748844,"LC",16.3344747900131,0.0285664482296656,"NoT"
